currcrisisvar1,currcrisisvar2,currcrisisvar3,currcrisisvar4,currcrisisvar5,currcrisisvarL0,currcrisisvarL1,currcrisisvarL2,currcrisisvarL3,currcrisisvarL4,currcrisisvarL5,country,isocode,imfcode,date,observation,high,groupid,id,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,names,crisis,crisisd2008,crisis2008var5,crisis2008var4,crisis2008var3,crisis2008var2,crisis2008var1,crisis2008varL0,crisis2008varL1,crisis2008varL2,crisis2008varL3,crisis2008varL4,crisis2008varL5,bankvar1,bankvar2,bankvar3,bankvar4,bankvar5,bankvarL0,bankvarL1,bankvarL2,bankvarL3,bankvarL4,bankvarL5,defaultvarL0,defaultvarL1,defaultvarL2,defaultvarL3,defaultvarL4,defaultvarL5,defaultvar1,defaultvar2,defaultvar3,defaultvar4,defaultvar5
0,0,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,1991,3743,0,CIS,64,15.29769,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,1992,3744,0,CIS,64,14.88596,47.13516,,,.6340079,58.8792,,,4791.667,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,Ukraine,UKR,926,1993,3745,0,CIS,64,9.220125,18.69893,,,.2461593,30.88543,,,4734.915,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,Ukraine,UKR,926,1994,3746,0,CIS,64,-7.68608,4.653332,106.1679,-2.213149,.8945842,33.18089,,,891.1877,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,Ukraine,UKR,926,1995,3747,0,CIS,64,-12.60403,-6.499469,108.8365,-2.389354,1.87975,-51.46856,,,376.7462,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,1996,3748,0,CIS,64,-16.53858,-10.0963,111.2628,-2.657206,4.247939,-74.87661,,,80.32551,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,1997,3749,0,CIS,64,-14.78828,-11.97582,112.3954,-2.661993,4.526384,-72.32825,,,15.9406,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,Ukraine,UKR,926,1998,3750,0,CIS,64,-13.86386,-13.85929,116.3362,-3.094316,1.382176,-10.03129,,,10.57716,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Ukraine,UKR,926,1999,3751,0,CIS,64,-13.17541,-15.98129,123.7165,5.250052,3.105384,20.05845,,,22.68367,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Ukraine,UKR,926,2000,3752,0,CIS,64,-8.370021,-16.4649,122.4192,4.737453,3.530218,14.56002,,,28.2031,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Ukraine,UKR,926,2001,3753,0,CIS,64,-2.041989,-17.00739,119.0453,3.688567,7.114698,12.71848,,,11.9588,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Ukraine,UKR,926,2002,3754,0,CIS,64,-.6379458,-14.99269,117.6414,7.487103,9.853065,17.29338,,,.7574291,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1,Ukraine,UKR,926,2003,3755,0,CIS,64,3.862532,-10.24313,115.9832,5.766666,13.28866,18.60029,,,5.17967,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,Ukraine,UKR,926,2004,3756,0,CIS,64,10.3634,-12.78827,115.6221,10.64839,14.62556,13.86682,,,9.048072,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Ukraine,UKR,926,2005,3757,0,CIS,64,8.010329,-8.527717,114.8111,2.938171,22.04151,-2.661142,,,13.56958,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,2006,3758,0,CIS,64,10.18084,1.017888,116.0644,-1.500653,20.27153,-6.355906,,,9.05632,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Ukraine,UKR,926,2007,3759,0,CIS,64,13.21,12.7897,117.6392,-3.693972,22.26977,-17.253,,,12.84019,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Ukraine,UKR,926,2008,3760,0,CIS,64,11.07022,28.00873,,-7.076613,17.07297,8.268497,,,25.23191,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Ukraine,UKR,926,2009,3761,0,CIS,64,-9.237407,26.13252,,-1.586153,22.45212,6.663292,,,9.20911,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Ukraine,UKR,926,2010,3762,0,CIS,64,-9.416552,,,,,,,,8.879675,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1973,419,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1974,420,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1975,421,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1976,422,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1977,423,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1978,424,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1979,425,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1980,426,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1981,427,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1982,428,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1983,429,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1984,430,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1985,431,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1986,432,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1987,433,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1988,434,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1989,435,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1990,436,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1991,437,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1992,438,0,Central and Eastern Europe,65,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1993,439,0,Central and Eastern Europe,65,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1994,440,0,Central and Eastern Europe,65,-33.10553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1995,441,0,Central and Eastern Europe,65,-33.06794,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1996,442,0,Central and Eastern Europe,65,12.03934,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1997,443,0,Central and Eastern Europe,65,24.06143,,,,2.19014,.4017347,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1998,444,0,Central and Eastern Europe,65,22.55693,,107.4632,-8.383174,4.113076,9.27444,,,2.773322,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,1999,445,0,Central and Eastern Europe,65,17.55745,,106.1225,-10.69908,9.490048,7.259269,.843668,,4.917479,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2000,446,0,Central and Eastern Europe,65,10.65534,,117.6848,-7.186548,8.82527,-8.920534,.8959525,,4.628998,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2001,447,0,Central and Eastern Europe,65,4.514736,,117.1468,-12.92105,21.13519,-6.774485,1.038965,,.3134914,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2002,448,0,Central and Eastern Europe,65,.835116,,119.0065,-17.90136,19.81935,-6.71407,5.242507,,.5468882,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2003,449,0,Central and Eastern Europe,65,-2.736297,,118.7769,-19.48681,21.4119,-2.807078,1.350057,,.2814384,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2004,450,0,Central and Eastern Europe,65,-3.21848,,117.9068,-16.35594,24.01934,.0037725,3.591796,,3.582228,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2005,451,0,Central and Eastern Europe,65,-3.88595,,117.5381,-17.13549,23.51014,3.605816,7.776232,,6.125759,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2006,452,0,Central and Eastern Europe,65,-2.761007,,116.7888,-8.005359,27.51066,1.657398,9.555741,,6.125,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2007,453,0,Central and Eastern Europe,65,-.5431556,,116.0267,-10.46974,29.71438,-.0230001,11.0792,,1.515196,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2008,454,0,Central and Eastern Europe,65,1.390707,,,-14.93232,18.98957,-.4790175,4.92666,,7.410915,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2009,455,0,Central and Eastern Europe,65,-5.537185,,,,19.01662,3.515755,,,-.3750579,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bosnia and Herzegovina,BIH,963,2010,456,0,Central and Eastern Europe,65,-8.755513,,,,,,,,1.899707,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1973,495,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1974,496,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1975,497,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1976,498,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1977,499,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1978,500,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1979,501,0,Central and Eastern Europe,66,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1980,502,0,Central and Eastern Europe,66,-4.62193,,,4.760567,,17.79591,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1981,503,0,Central and Eastern Europe,66,-2.688556,,,.6082944,,-2.369031,0,3.9,2.380957,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1982,504,0,Central and Eastern Europe,66,-3.185131,,,.8937497,,-11.58239,0,6.7,2.325577,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1983,505,0,Central and Eastern Europe,66,-2.497366,,,.2122718,,-18.83487,0,10.3,2.272732,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1984,506,0,Central and Eastern Europe,66,-1.618032,,,3.072742,,-38.64061,0,14.9,4.444437,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,Bulgaria,BGR,918,1985,507,0,Central and Eastern Europe,66,-1.076473,,,-.7743938,,-12.06266,.2847036,22,2.127664,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,Bulgaria,BGR,918,1986,508,0,Central and Eastern Europe,66,1.438832,,,-4.693697,,-34.97863,.2961323,27,2.699951,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1987,509,0,Central and Eastern Europe,66,6.368144,,,-2.532623,,-16.4568,1.234654,29.4,2.726493,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1988,510,0,Central and Eastern Europe,66,16.60497,,,-1.747639,,6.15127,2.73449,39.6,2.369625,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Bulgaria,BGR,918,1989,511,0,Central and Eastern Europe,66,13.98894,,,-3.53615,,61.62331,3.927012,48,6.38899,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Bulgaria,BGR,918,1990,512,0,Central and Eastern Europe,66,5.949198,,,-8.250387,,101.9543,5.092665,57.1,23.79979,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,0,0,0,Bulgaria,BGR,918,1991,513,0,Central and Eastern Europe,66,-.7896715,37.79518,141.5236,-.7026963,2.761445,22.9378,14.31766,115.2,338.4501,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,Bulgaria,BGR,918,1992,514,0,Central and Eastern Europe,66,-5.978046,30.66991,144.2733,-3.469951,8.180758,-8.664057,15.36949,145.9595,91.29769,-7.080338,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,Bulgaria,BGR,918,1993,515,0,Central and Eastern Europe,66,-5.108593,22.48951,144.7069,-10.14402,5.624077,5.878639,17.10308,299.0641,72.87873,-20.26556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,1,0,Bulgaria,BGR,918,1994,516,0,Central and Eastern Europe,66,-1.166345,5.151592,136.5979,-.3276682,9.675547,-20.79453,4.491669,183.4896,96.05706,8.538258,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,Bulgaria,BGR,918,1995,517,0,Central and Eastern Europe,66,3.406225,-4.58234,128.2351,-.1974146,8.861368,-24.79084,3.919738,106.3525,62.055,-27.02874,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Bulgaria,BGR,918,1996,518,0,Central and Eastern Europe,66,-5.257102,18.60637,144.4235,.1765989,4.777109,80.96803,12.90195,107.9986,121.6078,-67.30414,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Bulgaria,BGR,918,1997,519,0,Central and Eastern Europe,66,-10.54628,-34.90855,139.5481,4.246294,20.45264,-26.1686,19.86649,95.73564,1058.373,153.5125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Bulgaria,BGR,918,1998,520,0,Central and Eastern Europe,66,-7.022726,-33.47858,130.1926,-.4740903,19.97314,-35.736,13.49717,82.83963,18.6723,3.525456,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Bulgaria,BGR,918,1999,521,0,Central and Eastern Europe,66,-6.051652,-31.77267,128.7263,-4.92978,20.90612,-26.12399,9.838479,74.68428,2.573001,-4.387037,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Bulgaria,BGR,918,2000,522,0,Central and Eastern Europe,66,-2.961778,-31.1713,129.8425,-5.448659,23.46355,-20.18597,11.23971,74.33447,10.31628,-2.889096,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Bulgaria,BGR,918,2001,523,0,Central and Eastern Europe,66,-1.880889,-28.63854,125.1875,-5.801958,23.41491,-14.75773,8.786755,65.1191,7.360926,-1.105851,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
